game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,oob,first_down_with,score,away_score_post,home_score_post,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG35,"V,1,10,V35","0,1,0","CMT:FG wins toss, elects to receive, SS to defend W goal","FG wins toss, elects to receive, SS to defend W goal","V,1,10,V35",NA,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG35,"V,1,10,V35","0,2,1","SPOT:H,H35,N",SS ball on SS35.,"H,1,10,H35",NA,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS35,"H,1,10,H35","0,3,2","KO:3,V00 TB:","T. Bronn kickoff 65 yards to the FG0, touchback.","V,1,10,V25",kick_off,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG25,"V,1,10,V25","1,1,3","{DRIVE}:15:00 PASS:7,C,84,V31 OB:","FRANKFURT GALAXY drive start at 15:00, J. Sullivan pass complete to C. Sow for 6 yards to the FG31, out-of-bounds.","V,2,4,V31",pass,15:00,1,NA,0,0,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,4,FG31,"V,2,4,V31","1,2,4","PASS:7,C,84,V27 OB: PEN:V,OH,A,TM,V16,N NOPLAY:","J. Sullivan pass complete to C. Sow for loss of 4 yards to the FG27, out-of-bounds, PENALTY FG OH 15 yards to the FG16, NO PLAY.","V,2,19,V16",penalty,NA,1,NA,0,0,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,19,FG16,"V,2,19,V16","1,3,5","RUSH:7,V27, OB:","J. Sullivan rush for 11 yards to the FG27, out-of-bounds.","V,3,8,V27",rush,NA,1,NA,0,0,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,8,FG27,"V,3,8,V27","1,4,6","RUSH:7,H48, TACK:8","J. Sullivan rush for 25 yards to the SS48, 1ST DOWN FG (V. Ferrier).","V,1,10,H48",rush,NA,0,rush,0,0,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS48,"V,1,10,H48","1,5,7","RUSH:21,H48, OB:","G. Adams rush for no gain to the SS48, out-of-bounds.","V,2,10,H48",rush,NA,1,NA,0,0,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,10,SS48,"V,2,10,H48","1,6,8","PASS:7,C,82,H43 TACK:23 PEN:V,UH,A,75,V42,N NOPLAY:","J. Sullivan pass complete to H. Schwarz for 5 yards to the SS43 (M. Dabo), PENALTY FG illegal use of hands (J. Christensen) 10 yards to the FG42, NO PLAY.","V,2,20,V42",penalty,NA,0,NA,0,0,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,20,FG42,"V,2,20,V42","1,7,9","PASS:7,C,86,H19 TACK:33","J. Sullivan pass complete to L. Regler for 39 yards to the SS19, 1ST DOWN FG (B. Wenzler).","V,1,10,H19",pass,NA,0,pass,0,0,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS19,"V,1,10,H19","1,8,10","PASS:7,I,86,*",J. Sullivan pass incomplete to L. Regler.,"V,2,10,H19",pass,NA,0,NA,0,0,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,10,SS19,"V,2,10,H19","1,9,11","PASS:7,S,TM,H21 SACK:91,98",J. Sullivan sacked for loss of 2 yards to the SS21 (F. Haufe;M. Fuerst).,"V,3,12,H21",pass,NA,0,NA,0,0,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,3,12,SS21,"V,3,12,H21","1,10,12","PASS:7,C,84,H02 OB:","J. Sullivan pass complete to C. Sow for 19 yards to the SS2, 1ST DOWN FG, out-of-bounds.","V,1,0,H02",pass,NA,1,pass,0,0,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,SS02,"V,1,0,H02","1,11,13","RUSH:21,H00, T:09:01","G. Adams rush for 2 yards to the SS0, 1ST DOWN FG, TOUCHDOWN, clock 09:01.","V,1,10,H15",rush,09:01,0,rush,1,6,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS15,"V,1,10,H15","1,12,14","PAT:K,15,G",M. Siemssen kick attempt good.,"V,1,0,V35",pat,NA,0,NA,1,7,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,FG35,"V,1,0,V35","1,13,15","KO:19,V35 TB:","N. Strahmann kickoff 0 yards to the FG35, touchback.","H,1,10,H25",kick_off,NA,0,NA,0,7,0,NA,1,V,FG,"KO,1,15:00,25","TD,1,09:01,100",9,75,5:59,KO,1,15:00,FG25,TD,1,09:01,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS25,"H,1,10,H25","2,1,16",{DRIVE}:09:01,STUTTGART SURGE drive start at 09:01.,"H,1,10,H25",NA,09:01,0,NA,0,7,0,NA,2,H,SS,"KO,1,09:01,25","PUNT,1,07:00,28",3,3,2:01,KO,1,09:01,SS25,PUNT,1,07:00,SS28,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS25,"H,1,10,H25","2,2,17","RUSH:7,H27, TACK:41",T. Edel rush for 2 yards to the SS27 (S. Gauthier).,"H,2,8,H27",rush,NA,0,NA,0,7,0,NA,2,H,SS,"KO,1,09:01,25","PUNT,1,07:00,28",3,3,2:01,KO,1,09:01,SS25,PUNT,1,07:00,SS28,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,2,8,SS27,"H,2,8,H27","2,3,18","PASS:6,C,4,H33",J. Wright pass complete to A. Eitel for 6 yards to the SS33.,"H,3,2,H33",pass,NA,0,NA,0,7,0,NA,2,H,SS,"KO,1,09:01,25","PUNT,1,07:00,28",3,3,2:01,KO,1,09:01,SS25,PUNT,1,07:00,SS28,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,2,SS33,"H,3,2,H33","2,4,19","PEN:H,DG,A,6,H28,N",PENALTY SS delay of game (J. Wright) 5 yards to the SS28.,"H,3,7,H28",penalty,NA,0,NA,0,7,0,NA,2,H,SS,"KO,1,09:01,25","PUNT,1,07:00,28",3,3,2:01,KO,1,09:01,SS25,PUNT,1,07:00,SS28,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,7,SS28,"H,3,7,H28","2,5,20","PASS:6,I,14,*",J. Wright pass incomplete to L. Geyer.,"H,4,7,H28",pass,NA,0,NA,0,7,0,NA,2,H,SS,"KO,1,09:01,25","PUNT,1,07:00,28",3,3,2:01,KO,1,09:01,SS25,PUNT,1,07:00,SS28,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,4,7,SS28,"H,4,7,H28","2,6,21","PUNT:3,V27",T. Bronn punt 45 yards to the FG27.,"V,1,10,V27",punt,NA,0,NA,0,7,0,NA,2,H,SS,"KO,1,09:01,25","PUNT,1,07:00,28",3,3,2:01,KO,1,09:01,SS25,PUNT,1,07:00,SS28,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG27,"V,1,10,V27","3,1,22",{DRIVE}:07:00,FRANKFURT GALAXY drive start at 07:00.,"V,1,10,V27",NA,07:00,0,NA,0,7,0,NA,3,V,FG,"PUNT,1,07:00,27","TD,1,05:45,100",3,73,1:15,PUNT,1,07:00,FG27,TD,1,05:45,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG27,"V,1,10,V27","3,2,23","RUSH:21,V33, TACK:20 PEN:V,OH,A,77,V17,N NOPLAY:","G. Adams rush for 6 yards to the FG33 (D. Warren), PENALTY FG OH (Y. Kiehl) 10 yards to the FG17, NO PLAY.","V,1,20,V17",penalty,NA,0,NA,0,7,0,NA,3,V,FG,"PUNT,1,07:00,27","TD,1,05:45,100",3,73,1:15,PUNT,1,07:00,FG27,TD,1,05:45,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,20,FG17,"V,1,20,V17","3,3,24","RUSH:21,V24, TACK:98,55 PEN:H,FMM,A,55,V39,1","G. Adams rush for 7 yards to the FG24 (M. Fuerst;D. Gratza), PENALTY SS FMM (D. Gratza) 15 yards to the FG39, 1ST DOWN FG.","V,1,10,V39",rush,NA,0,penalty,0,7,0,NA,3,V,FG,"PUNT,1,07:00,27","TD,1,05:45,100",3,73,1:15,PUNT,1,07:00,FG27,TD,1,05:45,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG39,"V,1,10,V39","3,4,25","D:1,10 RUSH:21,H01, TACK:23","1st and 10, G. Adams rush for 60 yards to the SS1, 1ST DOWN FG (M. Dabo).","V,1,0,H01",rush,NA,0,rush,0,7,0,NA,3,V,FG,"PUNT,1,07:00,27","TD,1,05:45,100",3,73,1:15,PUNT,1,07:00,FG27,TD,1,05:45,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,SS01,"V,1,0,H01","3,5,26","RUSH:21,H00, T:05:45","G. Adams rush for 1 yard to the SS0, 1ST DOWN FG, TOUCHDOWN, clock 05:45.","V,1,10,H15",rush,05:45,0,rush,1,13,0,NA,3,V,FG,"PUNT,1,07:00,27","TD,1,05:45,100",3,73,1:15,PUNT,1,07:00,FG27,TD,1,05:45,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS15,"V,1,10,H15","3,6,27","PAT:K,15,M",M. Siemssen kick attempt failed.,"V,1,0,V35",pat,NA,0,NA,0,13,0,NA,3,V,FG,"PUNT,1,07:00,27","TD,1,05:45,100",3,73,1:15,PUNT,1,07:00,FG27,TD,1,05:45,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,FG35,"V,1,0,V35","3,7,28","KO:19,H01 RET:23,H21 TACK:59","N. Strahmann kickoff 64 yards to the SS1, M. Dabo return 20 yards to the SS21 (R. Warkentin).","H,1,10,H21",kick_off,NA,0,NA,0,13,0,NA,3,V,FG,"PUNT,1,07:00,27","TD,1,05:45,100",3,73,1:15,PUNT,1,07:00,FG27,TD,1,05:45,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS21,"H,1,10,H21","4,1,29",{DRIVE}:05:45,STUTTGART SURGE drive start at 05:45.,"H,1,10,H21",NA,05:45,0,NA,0,13,0,NA,4,H,SS,"KO,1,05:45,21","PUNT,1,04:02,26",3,5,1:43,KO,1,05:45,SS21,PUNT,1,04:02,SS26,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,1,10,SS21,"H,1,10,H21","4,2,30","RUSH:27,H25, TACK:40",S. Shannon rush for 4 yards to the SS25 (K. King).,"H,2,6,H25",rush,NA,0,NA,0,13,0,NA,4,H,SS,"KO,1,05:45,21","PUNT,1,04:02,26",3,5,1:43,KO,1,05:45,SS21,PUNT,1,04:02,SS26,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,2,6,SS25,"H,2,6,H25","4,3,31","RUSH:27,H26, TACK:97",S. Shannon rush for 1 yard to the SS26 (W. Drew).,"H,3,5,H26",rush,NA,0,NA,0,13,0,NA,4,H,SS,"KO,1,05:45,21","PUNT,1,04:02,26",3,5,1:43,KO,1,05:45,SS21,PUNT,1,04:02,SS26,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,3,5,SS26,"H,3,5,H26","4,4,32","PASS:6,I,4,*",J. Wright pass incomplete to A. Eitel.,"H,4,5,H26",pass,NA,0,NA,0,13,0,NA,4,H,SS,"KO,1,05:45,21","PUNT,1,04:02,26",3,5,1:43,KO,1,05:45,SS21,PUNT,1,04:02,SS26,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,SS,4,5,SS26,"H,4,5,H26","4,5,33","PUNT:3,V50",T. Bronn punt 24 yards to the 50 yardline.,"V,1,10,V50",punt,NA,0,NA,0,13,0,NA,4,H,SS,"KO,1,05:45,21","PUNT,1,04:02,26",3,5,1:43,KO,1,05:45,SS21,PUNT,1,04:02,SS26,NA
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG50,"V,1,10,V50","5,1,34",{DRIVE}:04:02,FRANKFURT GALAXY drive start at 04:02.,"V,1,10,V50",NA,04:02,0,NA,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,FG50,"V,1,10,V50","5,2,35","RUSH:21,H42, TACK:44,31",G. Adams rush for 8 yards to the SS42 (J. Mbala;N. Wenzelburger).,"V,2,2,H42",rush,NA,0,NA,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,2,SS42,"V,2,2,H42","5,3,36","PASS:7,C,84,H34 TACK:33","J. Sullivan pass complete to C. Sow for 8 yards to the SS34, 1ST DOWN FG (B. Wenzler).","V,1,10,H34",pass,NA,0,pass,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS34,"V,1,10,H34","5,4,37","RUSH:7,H27, TACK:31,8",J. Sullivan rush for 7 yards to the SS27 (N. Wenzelburger;V. Ferrier).,"V,2,3,H27",rush,NA,0,NA,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,2,3,SS27,"V,2,3,H27","5,5,38","RUSH:22,H23, TACK:44","G. Ameln rush for 4 yards to the SS23, 1ST DOWN FG (J. Mbala).","V,1,10,H23",rush,NA,0,rush,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,10,SS23,"V,1,10,H23","5,6,39","PASS:7,C,84,H09 TACK:31,8","J. Sullivan pass complete to C. Sow for 14 yards to the SS9, 1ST DOWN FG (N. Wenzelburger;V. Ferrier).","V,1,0,H09",pass,NA,0,pass,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
2021_02_FG_SS,FG,SS,Frankfurt Galaxy,Stuttgart Surge,6/27/2021,Stuttgart,Gazi-Stadion,15:00,18:05,Y,2:05,750,26 C,no wind,partly cloudy,M. Scholz,D. Clemence,S. Heimerdinger,A. Ortmann,J. Scott,C. Beckmann,Y. Hamiko,FG,1,0,SS09,"V,1,0,H09","5,7,40","PASS:7,C,13,H06 TACK:33",J. Sullivan pass complete to M. Rutsch for 3 yards to the SS6 (B. Wenzler).,"V,2,0,H06",pass,NA,0,NA,0,13,0,NA,5,V,FG,"PUNT,1,04:02,50","TD,2,13:20,100",10,50,5:42,PUNT,1,04:02,FG50,TD,2,13:20,SS00,1
