game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,score,away_score_post,home_score_post,clock,oob,first_down_with,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,4,6,PW43,"H,4,6,V43","8,5,41","PUNT:9,V02 RET:1,V21 TACK:18","J. Loria punt 41 yards to the PW2, D. Robinson return 19 yards to the PW21 (P. Steigerwald).","V,1,10,V21",punt,0,6,3,NA,0,NA,NA,8,H,SS,"INT,1,07:09,53","PUNT,1,06:24,57",3,4,0:45,INT,1,07:09,PW47,PUNT,1,06:24,PW43,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW21,"V,1,10,V21","9,1,42",{DRIVE}:06:24,PANTHERS WROCLAW drive start at 06:24.,"V,1,10,V21",NA,0,6,3,06:24,0,NA,NA,9,V,PW,"PUNT,1,06:24,21","FUMB,1,06:16,26",1,5,0:08,PUNT,1,06:24,PW21,FUMB,1,06:16,PW26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW21,"V,1,10,V21","9,2,43","RUSH:7,V26, FORCE:43 FUMB:H,V26,11","P. Pasqualini rush for 5 yards to the PW26, fumble forced by P. Ogbevoen, fumble by P. Pasqualini recovered by SS R. Lakalaka at PW26.","H,1,10,V26",rush,0,6,3,NA,0,NA,F,9,V,PW,"PUNT,1,06:24,21","FUMB,1,06:16,26",1,5,0:08,PUNT,1,06:24,PW21,FUMB,1,06:16,PW26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,PW26,"H,1,10,V26","10,1,44",{DRIVE}:06:16,STUTTGART SURGE drive start at 06:16.,"H,1,10,V26",NA,0,6,3,06:16,0,NA,NA,10,H,SS,"FUMB,1,06:16,74","FGA,1,04:36,78",4,4,1:40,FUMB,1,06:16,PW26,FGA,1,04:36,PW22,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,PW26,"H,1,10,V26","10,2,45","PASS:8,C,41,V19 TACK:3,26",R. Schroeder pass complete to B. Yankson for 7 yards to the PW19 (S. Radji;G. Lary).,"H,2,3,V19",pass,0,6,3,NA,0,NA,NA,10,H,SS,"FUMB,1,06:16,74","FGA,1,04:36,78",4,4,1:40,FUMB,1,06:16,PW26,FGA,1,04:36,PW22,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,2,3,PW19,"H,2,3,V19","10,3,46","PASS:8,I,13,* BRUP:49",R. Schroeder pass incomplete to N. Bomba (K. Oldak).,"H,3,3,V19",pass,0,6,3,NA,0,NA,NA,10,H,SS,"FUMB,1,06:16,74","FGA,1,04:36,78",4,4,1:40,FUMB,1,06:16,PW26,FGA,1,04:36,PW22,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,3,3,PW19,"H,3,3,V19","10,4,47","RUSH:8,V22,",R. Schroeder rush for loss of 3 yards to the PW22.,"H,4,6,V22",rush,0,6,3,NA,0,NA,NA,10,H,SS,"FUMB,1,06:16,74","FGA,1,04:36,78",4,4,1:40,FUMB,1,06:16,PW26,FGA,1,04:36,PW22,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,4,6,PW22,"H,4,6,V22","10,5,48","FGA:9,38,M,V28,S T:04:36","J. Loria field goal attempt from 38 MISSED - short, spot at PW28, clock 04:36.","V,1,10,V28",field_goal,0,6,3,04:36,0,NA,NA,10,H,SS,"FUMB,1,06:16,74","FGA,1,04:36,78",4,4,1:40,FUMB,1,06:16,PW26,FGA,1,04:36,PW22,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW28,"V,1,10,V28","11,1,49",{DRIVE}:04:36,PANTHERS WROCLAW drive start at 04:36.,"V,1,10,V28",NA,0,6,3,04:36,0,NA,NA,11,V,PW,"FGA,1,04:36,28","FG,1,02:09,74",7,46,2:27,FGA,1,04:36,PW28,FG,1,02:09,SS26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW28,"V,1,10,V28","11,2,50","PASS:11,C,3,H41 TACK:22","J. Hansen pass complete to S. Radji for 31 yards to the SS41, 1ST DOWN PW (C. Perron).","V,1,10,H41",pass,0,6,3,NA,0,pass,NA,11,V,PW,"FGA,1,04:36,28","FG,1,02:09,74",7,46,2:27,FGA,1,04:36,PW28,FG,1,02:09,SS26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,SS41,"V,1,10,H41","11,3,51","RUSH:7,H38, TACK:43",P. Pasqualini rush for 3 yards to the SS38 (P. Ogbevoen).,"V,2,7,H38",rush,0,6,3,NA,0,NA,NA,11,V,PW,"FGA,1,04:36,28","FG,1,02:09,74",7,46,2:27,FGA,1,04:36,PW28,FG,1,02:09,SS26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,2,7,SS38,"V,2,7,H38","11,4,52","PASS:11,C,16,H28 TACK:33,31","J. Hansen pass complete to W. Zieba for 10 yards to the SS28, 1ST DOWN PW (B. Wenzler;N. Wenzelburger).","V,1,10,H28",pass,0,6,3,NA,0,pass,NA,11,V,PW,"FGA,1,04:36,28","FG,1,02:09,74",7,46,2:27,FGA,1,04:36,PW28,FG,1,02:09,SS26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,SS28,"V,1,10,H28","11,5,53","RUSH:7,H26, TACK:11,99",P. Pasqualini rush for 2 yards to the SS26 (R. Lakalaka;S. Vardar).,"V,2,8,H26",rush,0,6,3,NA,0,NA,NA,11,V,PW,"FGA,1,04:36,28","FG,1,02:09,74",7,46,2:27,FGA,1,04:36,PW28,FG,1,02:09,SS26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,2,8,SS26,"V,2,8,H26","11,6,54","PASS:11,I,TM,*",J. Hansen pass incomplete.,"V,3,8,H26",pass,0,6,3,NA,0,NA,NA,11,V,PW,"FGA,1,04:36,28","FG,1,02:09,74",7,46,2:27,FGA,1,04:36,PW28,FG,1,02:09,SS26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,3,8,SS26,"V,3,8,H26","11,7,55","PASS:11,I,2,*",J. Hansen pass incomplete to M. Stanley.,"V,4,8,H26",pass,0,6,3,NA,0,NA,NA,11,V,PW,"FGA,1,04:36,28","FG,1,02:09,74",7,46,2:27,FGA,1,04:36,PW28,FG,1,02:09,SS26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,4,8,SS26,"V,4,8,H26","11,8,56","FGA:58,43,G T:02:09","K. Stepien field goal attempt from 43 GOOD, clock 02:09.","V,1,0,V30",field_goal,1,9,3,02:09,0,NA,NA,11,V,PW,"FGA,1,04:36,28","FG,1,02:09,74",7,46,2:27,FGA,1,04:36,PW28,FG,1,02:09,SS26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,0,PW30,"V,1,0,V30","11,9,57","KO:58,H13 RET:2,H37 TACK:29","K. Stepien kickoff 57 yards to the SS13, M. Washington return 24 yards to the SS37 (L. Steffen).","H,1,10,H37",kick_off,0,9,3,NA,0,NA,NA,11,V,PW,"FGA,1,04:36,28","FG,1,02:09,74",7,46,2:27,FGA,1,04:36,PW28,FG,1,02:09,SS26,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS37,"H,1,10,H37","12,1,58",{DRIVE}:02:03,STUTTGART SURGE drive start at 02:03.,"H,1,10,H37",NA,0,9,3,02:03,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS37,"H,1,10,H37","12,2,59","RUSH:41,H43, TACK:9,35",B. Yankson rush for 6 yards to the SS43 (M. Rouyer;K. Wis).,"H,2,4,H43",rush,0,9,3,NA,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,2,4,SS43,"H,2,4,H43","12,3,60","RUSH:41,H47, TACK:1,9","B. Yankson rush for 4 yards to the SS47, 1ST DOWN SS (D. Robinson;M. Rouyer).","H,1,10,H47",rush,0,9,3,NA,0,rush,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS47,"H,1,10,H47","12,4,61","RUSH:41,V49, TACK:29",B. Yankson rush for 4 yards to the PW49 (L. Steffen).,"H,2,6,V49",rush,0,9,3,NA,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,2,6,PW49,"H,2,6,V49","12,5,62","PASS:8,C,5,V39 TACK:49,5","R. Schroeder pass complete to D. Meza for 10 yards to the PW39, 1ST DOWN SS (K. Oldak;G. Zec).","H,1,10,V39",pass,0,9,3,NA,0,pass,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,PW39,"H,1,10,V39","12,6,63",Q:2 T:15:00,"Start of 2nd quarter, clock 15:00.","H,1,10,V39",NA,0,9,3,15:00,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,PW39,"H,1,10,V39","12,7,64","RUSH:41,V38, TACK:9,94",B. Yankson rush for 1 yard to the PW38 (M. Rouyer;K. Brauns).,"H,2,9,V38",rush,0,9,3,NA,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,2,9,PW38,"H,2,9,V38","12,8,65","PASS:8,I,25,* BRUP:29",R. Schroeder pass incomplete to B. Barnes (L. Steffen).,"H,3,9,V38",pass,0,9,3,NA,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,3,9,PW38,"H,3,9,V38","12,9,66","PEN:H,DG,A,8,V43,N",PENALTY SS Delay of Game (R. Schroeder) 5 yards to the PW43.,"H,3,14,V43",penalty,0,9,3,NA,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,3,14,PW43,"H,3,14,V43","12,10,67","PASS:8,C,17,V05 OB: TACK:26","R. Schroeder pass complete to M. Riedinger for 38 yards to the PW5, 1ST DOWN SS, out-of-bounds (G. Lary).","H,1,0,V05",pass,0,9,3,NA,1,pass,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,0,PW05,"H,1,0,V05","12,11,68","RUSH:41,V01, TACK:89 PEN:V,DO,A,26,V01,1","B. Yankson rush for 4 yards to the PW1 (B. Wozniak), PENALTY PW Defensive Offside (G. Lary) 0 yards to the PW1, 1ST DOWN SS.","H,1,0,V01",rush,0,9,3,NA,0,penalty,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,0,PW01,"H,1,0,V01","12,12,69","D:1,1",1st and 1.,"H,1,0,V01",NA,0,9,3,NA,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,0,PW01,"H,1,0,V01","12,13,70","RUSH:10,V00, T:13:30","J. Hackenberg rush for 1 yard to the PW0, 1ST DOWN SS, TOUCHDOWN, clock 13:30.","H,1,10,V15",rush,1,9,9,13:30,0,rush,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,PW15,"H,1,10,V15","12,14,71","PEN:H,FS,A,TM,V20,N PAT:K,9,B,9,N BLOCK:TM","PENALTY SS False Start 5 yards to the PW20, J. Loria kick attempt failed (blocked), returned by M. Rouyer - no score (blocked by TEAM).","H,1,0,H30",pat,0,9,9,NA,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,0,SS30,"H,1,0,H30","12,15,72","PEN:V,UC,A,50,H45,N",PENALTY PW Unsportsmanlike Conduct (S. Adamczyk) 15 yards to the SS45.,"H,1,0,H45",penalty,0,9,9,NA,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,0,SS45,"H,1,0,H45","12,16,73","KO:9,V00 TB:","J. Loria kickoff 55 yards to the PW0, touchback.","V,1,10,V30",kick_off,0,9,9,NA,0,NA,NA,12,H,SS,"KO,1,02:03,37","TD,2,13:30,100",9,63,3:33,KO,1,02:03,SS37,TD,2,13:30,PW00,1
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW30,"V,1,10,V30","13,1,74",{DRIVE}:13:30,PANTHERS WROCLAW drive start at 13:30.,"V,1,10,V30",NA,0,9,9,13:30,0,NA,NA,13,V,PW,"KO,2,13:30,30","PUNT,2,11:47,27",3,-3,1:43,KO,2,13:30,PW30,PUNT,2,11:47,PW27,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,1,10,PW30,"V,1,10,V30","13,2,75","RUSH:11,V29, TACK:90,98",J. Hansen rush for loss of 1 yard to the PW29 (M. Kimpiabi;M. Fuerst).,"V,2,11,V29",rush,0,9,9,NA,0,NA,NA,13,V,PW,"KO,2,13:30,30","PUNT,2,11:47,27",3,-3,1:43,KO,2,13:30,PW30,PUNT,2,11:47,PW27,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,2,11,PW29,"V,2,11,V29","13,3,76","RUSH:7,V32, TACK:43,99",P. Pasqualini rush for 3 yards to the PW32 (P. Ogbevoen;S. Vardar).,"V,3,8,V32",rush,0,9,9,NA,0,NA,NA,13,V,PW,"KO,2,13:30,30","PUNT,2,11:47,27",3,-3,1:43,KO,2,13:30,PW30,PUNT,2,11:47,PW27,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,3,8,PW32,"V,3,8,V32","13,4,77","PEN:V,FS,A,2,V27,N",PENALTY PW False Start (M. Stanley) 5 yards to the PW27.,"V,3,13,V27",penalty,0,9,9,NA,0,NA,NA,13,V,PW,"KO,2,13:30,30","PUNT,2,11:47,27",3,-3,1:43,KO,2,13:30,PW30,PUNT,2,11:47,PW27,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,3,13,PW27,"V,3,13,V27","13,5,78","PASS:11,I,TM,* BRUP:99",J. Hansen pass incomplete (S. Vardar).,"V,4,13,V27",pass,0,9,9,NA,0,NA,NA,13,V,PW,"KO,2,13:30,30","PUNT,2,11:47,27",3,-3,1:43,KO,2,13:30,PW30,PUNT,2,11:47,PW27,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,PW,4,13,PW27,"V,4,13,V27","13,6,79","PUNT:35,H25 RET:2,H33 TACK:9","K. Wis punt 48 yards to the SS25, M. Washington return 8 yards to the SS33 (M. Rouyer).","H,1,10,H33",punt,0,9,9,NA,0,NA,NA,13,V,PW,"KO,2,13:30,30","PUNT,2,11:47,27",3,-3,1:43,KO,2,13:30,PW30,PUNT,2,11:47,PW27,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS33,"H,1,10,H33","14,1,80",{DRIVE}:11:47,STUTTGART SURGE drive start at 11:47.,"H,1,10,H33",NA,0,9,9,11:47,0,NA,NA,14,H,SS,"PUNT,2,11:47,33","PUNT,2,10:27,37",3,4,1:20,PUNT,2,11:47,SS33,PUNT,2,10:27,SS37,NA
2022_02_PW_SS,PW,SS,Panthers Wroclaw,Stuttgart Surge,6/12/2022,Stuttgart,GAZI-Stadion,15:00,18:10,03:10,2100,27 C,5 SW,sunny,O. Wahl,D. Clemence,A. Hildebrandt,M. Wild,A. Flaisch-J.,A. Buehler,N. Lakowitz,SS,1,10,SS33,"H,1,10,H33","14,2,81","PASS:8,C,41,H31 TACK:5",R. Schroeder pass complete to B. Yankson for loss of 2 yards to the SS31 (G. Zec).,"H,2,12,H31",pass,0,9,9,NA,0,NA,NA,14,H,SS,"PUNT,2,11:47,33","PUNT,2,10:27,37",3,4,1:20,PUNT,2,11:47,SS33,PUNT,2,10:27,SS37,NA
